waktu,heading,lat_chute,long_chute,wind speed,wind direction
18:51:49,179,1.656524746,101.5190811,1.9,287
18:51:52,180,1.656522,101.5190821,2,282
18:51:54,180,1.656519,101.5190831,1.5,263
18:51:56,180,1.656515,101.5190851,1.7,266
18:51:58,181,1.656513254,101.5190861,1.2,315
18:52:00,182,1.656511508,101.5190881,1.3,262
18:52:03,182,1.656508508,101.5190901,1.2,287
18:52:05,182,1.656504508,101.5190921,2.1,265
18:52:07,183,1.656500761,101.5190942,2,265
18:52:09,183,1.656495761,101.5190962,1.9,298
18:52:11,183,1.656492761,101.5190992,1.3,281
18:52:14,184,1.656491013,101.5191013,1.8,250
18:52:16,184,1.656488013,101.5191033,1.5,281
18:52:18,184,1.656484013,101.5191043,2.1,265
18:52:20,185,1.656481263,101.5191044,2,255
18:52:22,185,1.656478263,101.5191054,1.8,293
18:52:24,186,1.656477512,101.5191055,1.2,286
18:52:27,186,1.656474512,101.5191055,1.2,233
18:52:29,186,1.656470512,101.5191055,1.1,298
18:52:31,187,1.656468758,101.5191056,1.7,279
18:52:33,187,1.656465758,101.5191056,1.7,264
18:52:35,187,1.656461758,101.5191046,1.9,286
18:52:38,187,1.656458758,101.5191046,1.4,281
18:52:40,188,1.656458002,101.5191058,1.7,210
18:52:42,188,1.656455002,101.5191058,1.9,245
18:52:44,188,1.656452002,101.5191068,1.5,226
18:52:46,188,1.656449002,101.5191068,1.7,228
18:52:49,188,1.656445002,101.5191068,1.6,303
18:52:51,188,1.656441002,101.5191068,1.6,294
18:52:53,189,1.656438242,101.519106,1.4,262
18:52:55,188,1.656434002,101.5191068,1.5,326
18:52:57,189,1.656431242,101.519107,1.1,255
18:53:00,189,1.656429242,101.519107,1.2,320
18:53:02,189,1.656426242,101.519108,1,292
18:53:04,190,1.656425479,101.5191082,1.4,248
18:53:06,190,1.656423479,101.5191082,1.4,238
18:53:08,190,1.656420479,101.5191092,1.4,329
18:53:11,191,1.656418713,101.5191104,1.4,277
18:53:13,190,1.656414479,101.5191112,1.4,238
18:53:15,190,1.656410479,101.5191132,1.3,10
18:53:17,191,1.656408713,101.5191144,1.9,200
18:53:19,190,1.656404479,101.5191162,1.9,189
18:53:22,190,1.656401479,101.5191172,1.7,265
18:53:24,192,1.656400942,101.5191177,1.5,306
18:53:26,191,1.656397713,101.5191184,1.3,283
18:53:28,191,1.656395713,101.5191194,1.9,290
18:53:30,191,1.656392713,101.5191194,1.6,245
18:53:33,192,1.656391942,101.5191207,1.7,260
18:53:35,192,1.656389942,101.5191207,1.7,347
18:53:37,191,1.656386713,101.5191214,1.8,7
18:53:39,191,1.656384713,101.5191224,1.9,328
18:53:41,192,1.656383942,101.5191237,2.5,349
18:53:44,191,1.656380713,101.5191234,1.8,3
18:53:46,192,1.656379942,101.5191247,1.6,297
18:53:48,192,1.656377942,101.5191247,2.5,231
18:53:50,191,1.656374713,101.5191244,1.6,248
18:53:52,192,1.656374942,101.5191247,1.4,256
18:53:55,193,1.656375166,101.5191249,1.2,96
18:53:57,192,1.656371942,101.5191237,1.7,199
18:53:59,192,1.656370942,101.5191237,1.4,248
18:54:01,192,1.656368942,101.5191237,1.6,203
18:54:03,193,1.656369166,101.5191239,3.1,304
18:54:06,192,1.656367942,101.5191227,2.3,230
18:54:08,192,1.656366942,101.5191227,1.9,273
18:54:10,193,1.656368166,101.5191229,1.9,221
18:54:12,192,1.656366942,101.5191227,1.2,16
18:54:14,192,1.656366942,101.5191227,1.8,212
18:54:17,192,1.656366942,101.5191237,1.1,295
18:54:19,192,1.656367942,101.5191247,1.4,220
18:54:21,192,1.656367942,101.5191267,1.8,329
18:54:23,191,1.656366713,101.5191284,1.6,221
18:54:25,192,1.656367942,101.5191297,1.6,222
18:54:28,191,1.656366713,101.5191314,2.1,237
18:54:30,191,1.656365713,101.5191334,1.7,249
18:54:32,192,1.656366942,101.5191347,1.1,253
18:54:34,191,1.656365713,101.5191354,1,283
18:54:36,192,1.656367942,101.5191367,1.2,252
18:54:39,192,1.656367942,101.5191387,1.8,276
18:54:41,191,1.656367713,101.5191394,1.9,208
18:54:43,192,1.656368942,101.5191407,1.9,73
18:54:45,192,1.656369942,101.5191417,1.8,156
18:54:47,192,1.656370942,101.5191437,1.7,67
18:54:50,192,1.656370942,101.5191447,2.1,76
18:54:52,192,1.656371942,101.5191467,1.8,73
18:54:54,192,1.656371942,101.5191487,1.2,66
18:54:56,192,1.656371942,101.5191507,0.9,64
18:54:58,193,1.656373166,101.5191529,1.4,210
18:55:01,193,1.656373166,101.5191539,1.8,201
18:55:03,193,1.656373166,101.5191559,2.1,239
18:55:05,194,1.656373386,101.5191592,1.6,326
18:55:07,194,1.656371386,101.5191632,1.2,322
18:55:09,194,1.656371386,101.5191662,1.5,236
18:55:12,195,1.6563716,101.5191686,1.3,106
18:55:14,195,1.6563706,101.5191706,2,62
18:55:16,196,1.656370809,101.5191729,1.4,238
18:55:18,195,1.6563686,101.5191746,1.9,245
18:55:20,195,1.6563676,101.5191756,2.7,225
18:55:23,195,1.6563666,101.5191766,2.7,259
18:55:25,195,1.6563656,101.5191776,2.3,308
18:55:27,196,1.656365809,101.5191789,2.6,322
18:55:29,196,1.656364809,101.5191789,2.4,32
18:55:31,195,1.6563626,101.5191796,2.8,278
18:55:34,195,1.6563616,101.5191796,2.5,251
18:55:36,195,1.6563606,101.5191796,1.8,246
18:55:38,195,1.6563606,101.5191796,1.2,307
18:55:40,195,1.6563606,101.5191806,1.3,318
18:55:42,195,1.6563616,101.5191806,1.9,194
18:55:45,195,1.6563626,101.5191806,2,319
18:55:47,194,1.656361386,101.5191812,1.6,54
18:55:49,194,1.656361386,101.5191822,1.9,181
18:55:51,194,1.656362386,101.5191832,2.5,195
18:55:53,193,1.656362166,101.5191819,1.9,240
18:55:56,192,1.656362942,101.5191807,1.7,34
18:55:58,192,1.656364942,101.5191797,1.9,218
18:56:00,192,1.656366942,101.5191777,2.1,81
18:56:02,191,1.656367713,101.5191774,1.5,320
18:56:04,191,1.656369713,101.5191754,1.9,36
18:56:07,190,1.656370479,101.5191742,2.1,48
18:56:09,190,1.656371479,101.5191712,1.8,67
18:56:11,189,1.656372242,101.519169,1.4,125
18:56:13,189,1.656374242,101.519168,2.8,71
18:56:15,189,1.656375242,101.519167,2.4,245
18:56:18,188,1.656375002,101.5191658,2.3,302
18:56:20,189,1.656377242,101.519164,1.8,246
18:56:22,188,1.656377002,101.5191638,2,245
18:56:24,187,1.656375758,101.5191616,1.9,193
18:56:26,187,1.656376758,101.5191606,2.1,33
18:56:29,186,1.656376512,101.5191595,1.9,227
18:56:31,186,1.656377512,101.5191585,2,223
18:56:33,186,1.656378512,101.5191575,1.9,244
18:56:35,185,1.656376263,101.5191574,1.5,243
18:56:37,183,1.656373761,101.5191562,1.4,206
18:56:40,184,1.656375013,101.5191553,1.9,302
18:56:42,184,1.656376013,101.5191543,1.9,228
18:56:44,184,1.656376013,101.5191533,1.9,253
18:56:46,183,1.656374761,101.5191532,1.2,273
18:56:48,183,1.656375761,101.5191522,1,253
18:56:51,182,1.656374508,101.5191511,1.4,267
18:56:53,182,1.656375508,101.5191501,2.1,270
18:56:55,183,1.656376761,101.5191482,1.4,251
18:56:57,181,1.656374254,101.5191481,1.1,273
18:56:59,181,1.656374254,101.5191471,0.8,303
18:57:02,182,1.656374508,101.5191461,1.2,322
18:57:04,181,1.656373254,101.5191441,1.2,275
18:57:06,181,1.656374254,101.5191431,1.6,218
18:57:08,181,1.656374254,101.5191421,2.3,233
18:57:10,180,1.656373,101.5191421,1.9,191
18:57:13,180,1.656372,101.5191411,2.3,206
18:57:15,180,1.656372,101.5191411,2,323
18:57:17,180,1.656371,101.5191401,1.9,234
18:57:19,180,1.65637,101.5191401,2.3,323
18:57:21,180,1.65637,101.5191391,1.8,218
18:57:24,180,1.656371,101.5191381,2,297
18:57:26,179,1.656369746,101.5191371,2,102
18:57:28,179,1.656368746,101.5191361,2,82
18:57:30,179,1.656367746,101.5191351,1.7,286
18:57:32,179,1.656366746,101.5191341,2.1,333
18:57:34,178,1.656365492,101.5191331,1.6,0
18:57:37,179,1.656365746,101.5191321,1.9,215
18:57:39,178,1.656362492,101.5191311,1.4,316
18:57:41,178,1.656362492,101.5191311,1.8,106
18:57:43,179,1.656361746,101.5191311,1.8,269
18:57:45,179,1.656361746,101.5191301,1.5,232
18:57:48,178,1.656360492,101.5191301,2.2,288
18:57:50,178,1.656359492,101.5191281,1.3,264
18:57:52,178,1.656359492,101.5191271,1.2,275
18:57:54,177,1.656357239,101.5191262,1.4,295
18:57:56,178,1.656357492,101.5191251,1.6,234
18:57:59,177,1.656355239,101.5191232,1.9,247
18:58:01,177,1.656355239,101.5191212,1.9,194
18:58:03,177,1.656355239,101.5191202,1.7,238
18:58:05,177,1.656356239,101.5191182,2.3,266
18:58:07,177,1.656356239,101.5191172,1.5,221
18:58:10,177,1.656355239,101.5191162,2.3,271
18:58:12,177,1.656355239,101.5191162,2,222
18:58:14,177,1.656354239,101.5191152,1.9,248
18:58:16,176,1.656351987,101.5191153,1.8,238
18:58:18,177,1.656353239,101.5191152,1.8,241
18:58:21,177,1.656353239,101.5191152,1.5,292
18:58:23,176,1.656350987,101.5191153,2.1,228
18:58:25,177,1.656352239,101.5191152,1.9,224
18:58:27,177,1.656352239,101.5191152,2.5,231
18:58:29,177,1.656352239,101.5191152,2.5,221
18:58:31,176,1.656350987,101.5191143,2,219
18:58:33,176,1.656350987,101.5191143,2.3,246
18:58:36,177,1.656352239,101.5191132,2.5,276
18:58:38,176,1.656350987,101.5191123,1.9,94
18:58:40,176,1.656351987,101.5191123,1.9,173
18:58:42,177,1.656353239,101.5191112,1.9,264
18:58:44,176,1.656351987,101.5191113,1.4,68
18:58:47,176,1.656351987,101.5191113,1.2,269
18:58:49,177,1.656353239,101.5191112,3.2,65
18:58:51,177,1.656353239,101.5191112,2.1,237
18:58:53,176,1.656350987,101.5191113,2.6,105
18:58:55,176,1.656350987,101.5191113,1.4,128
18:58:58,177,1.656352239,101.5191112,1.1,262
18:59:00,177,1.656352239,101.5191112,1.5,244
18:59:02,176,1.656350987,101.5191113,1.7,260
18:59:04,177,1.656352239,101.5191102,1.9,210
18:59:06,177,1.656352239,101.5191102,2.3,258
18:59:09,176,1.656350987,101.5191113,2.5,260
18:59:11,178,1.656354492,101.5191111,1.6,245
18:59:13,177,1.656353239,101.5191132,1,235
18:59:15,177,1.656353239,101.5191142,1.2,259
18:59:17,177,1.656354239,101.5191142,1.7,262
18:59:20,177,1.656355239,101.5191142,1.6,250
18:59:22,178,1.656357492,101.5191141,1.3,252
18:59:24,176,1.656355987,101.5191143,1.1,253
18:59:26,177,1.656358239,101.5191132,1,217
18:59:28,178,1.656360492,101.5191121,1,232
18:59:31,178,1.656360492,101.5191121,2.2,250
18:59:33,178,1.656361492,101.5191111,2.2,233
18:59:35,177,1.656360239,101.5191112,1.5,180
18:59:37,178,1.656362492,101.5191101,1.6,224
18:59:39,178,1.656361492,101.5191111,1.2,269
18:59:42,178,1.656361492,101.5191111,1.3,238
18:59:44,177,1.656360239,101.5191112,1.4,251
18:59:46,177,1.656360239,101.5191102,2.1,215
18:59:48,178,1.656361492,101.5191091,2.2,261
18:59:50,178,1.656361492,101.5191081,2.5,221
18:59:53,178,1.656361492,101.5191071,1.4,164
18:59:55,179,1.656361746,101.5191061,1.3,226
18:59:57,178,1.656360492,101.5191061,1.7,260
18:59:59,179,1.656361746,101.5191041,1.2,300
19:00:01,178,1.656360492,101.5191041,1.4,288
19:00:04,179,1.656361746,101.5191031,1.6,282
19:00:06,179,1.656361746,101.5191011,1.3,261
19:00:08,179,1.656361746,101.5191011,1.2,240
19:00:10,179,1.656361746,101.5191001,1.5,224
19:00:12,180,1.656362,101.5191001,2,302
19:00:14,179,1.656360746,101.5191001,1.4,270
19:00:17,180,1.656362,101.5191001,1.4,294
19:00:19,179,1.656360746,101.5191001,1.3,271
19:00:21,180,1.656362,101.5190991,1.4,249
19:00:23,180,1.656362,101.5190991,1.2,297
19:00:25,180,1.656362,101.5190991,1.4,300
19:00:28,180,1.656362,101.5190991,1.7,243
19:00:30,180,1.656362,101.5191001,1.6,252
19:00:32,181,1.656363254,101.5191001,1.3,268
19:00:34,180,1.656362,101.5190991,2.7,140
19:00:36,180,1.656363,101.5190991,1.9,326
19:00:38,181,1.656363254,101.5190981,1.4,295
19:00:41,180,1.656362,101.5190991,1.9,270
19:00:43,181,1.656363254,101.5190991,1.7,224
19:00:45,181,1.656362254,101.5190991,1.4,189
19:00:47,180,1.656361,101.5190981,1.8,256
19:00:49,181,1.656361254,101.5190981,1.3,216
19:00:52,181,1.656361254,101.5190981,1.2,275
19:00:54,181,1.656361254,101.5190961,1.3,195
19:00:56,181,1.656360254,101.5190951,2.1,264
19:00:58,182,1.656361508,101.5190941,3.2,249
19:01:00,182,1.656361508,101.5190941,2.5,190
19:01:03,181,1.656360254,101.5190941,1.9,356
19:01:05,182,1.656361508,101.5190941,1.9,304
19:01:07,182,1.656362508,101.5190931,1.4,285
19:01:09,182,1.656362508,101.5190931,1.2,266
19:01:11,182,1.656363508,101.5190921,1.5,241
19:01:14,181,1.656363254,101.5190931,1.5,285
19:01:16,182,1.656364508,101.5190931,1.7,255
19:01:18,182,1.656364508,101.5190931,1.8,260
19:01:20,182,1.656364508,101.5190941,2.1,234
19:01:22,183,1.656365761,101.5190952,2,159
19:01:24,182,1.656364508,101.5190961,2.2,243
19:01:26,183,1.656365761,101.5190962,1.5,281
19:01:29,183,1.656365761,101.5190972,1.6,320
19:01:31,183,1.656364761,101.5190972,1.4,189
19:01:33,183,1.656363761,101.5190982,1.6,265
19:01:35,183,1.656363761,101.5190992,1.4,230
19:01:37,183,1.656363761,101.5190992,1.5,207
19:01:39,183,1.656363761,101.5190992,1.9,276
19:01:41,183,1.656363761,101.5190992,1.6,324
19:01:44,184,1.656365013,101.5191003,1.5,55
19:01:46,183,1.656362761,101.5191002,1.2,57
19:01:48,183,1.656362761,101.5191002,2.2,237
19:01:50,184,1.656365013,101.5190993,2.5,115
19:01:52,183,1.656363761,101.5190992,1.6,290
19:01:55,184,1.656365013,101.5190993,1.3,291
19:01:57,184,1.656366013,101.5190983,1.9,179
19:01:59,183,1.656364761,101.5190982,2.5,241
19:02:01,186,1.656370512,101.5190965,2.1,247
19:02:03,184,1.656368013,101.5190973,2.4,204
19:02:05,184,1.656368013,101.5190973,2.5,247
19:02:08,185,1.656370263,101.5190964,2.6,333
19:02:10,184,1.656368013,101.5190973,1.9,207
19:02:12,185,1.656369263,101.5190974,1.7,215
19:02:14,185,1.656370263,101.5190964,1.2,224
19:02:16,184,1.656369013,101.5190963,1.4,211
19:02:18,185,1.656370263,101.5190964,2,354
19:02:20,185,1.656370263,101.5190964,2,298
19:02:23,185,1.656370263,101.5190954,2.1,10
19:02:25,185,1.656371263,101.5190954,2.9,354
19:02:27,186,1.656372512,101.5190945,2.1,272
19:02:29,186,1.656372512,101.5190935,2.1,159
19:02:31,186,1.656372512,101.5190935,1.9,264
19:02:33,187,1.656373758,101.5190936,1.7,143
19:02:35,186,1.656372512,101.5190925,2.1,133
19:02:38,186,1.656371512,101.5190925,1.9,162
19:02:40,187,1.656372758,101.5190926,2.2,155
19:02:42,187,1.656371758,101.5190926,2.6,247
19:02:44,187,1.656371758,101.5190916,1.9,326
19:02:46,187,1.656370758,101.5190916,1.3,358
19:02:49,187,1.656370758,101.5190906,1.2,71
19:02:51,187,1.656370758,101.5190906,1,35
19:02:53,187,1.656370758,101.5190906,1.3,25
19:02:55,188,1.656372002,101.5190908,1.3,56
19:02:57,187,1.656370758,101.5190916,1.9,297
19:02:59,188,1.656372002,101.5190928,1.9,1
19:03:02,187,1.656371758,101.5190926,1.4,54
19:03:04,188,1.656373002,101.5190938,1.6,122
19:03:06,188,1.656373002,101.5190938,1.5,273
19:03:08,187,1.656371758,101.5190946,1.4,72
19:03:10,189,1.656374242,101.519095,1.4,12
19:03:12,188,1.656374002,101.5190938,0.9,162
19:03:14,188,1.656374002,101.5190928,0.8,206
19:03:17,189,1.656376242,101.519092,1,216
19:03:19,189,1.656377242,101.519092,1.2,247
19:03:21,189,1.656377242,101.519092,1.5,226
19:03:23,189,1.656377242,101.519092,2,275
19:03:25,189,1.656377242,101.519093,1.9,298
19:03:28,189,1.656378242,101.519092,1.7,65
19:03:30,189,1.656378242,101.519092,1.5,356
19:03:32,189,1.656378242,101.519091,1.3,59
19:03:34,190,1.656379479,101.5190902,2,219
19:03:36,190,1.656380479,101.5190892,1.7,73
19:03:39,190,1.656380479,101.5190892,1.7,61
19:03:41,190,1.656380479,101.5190882,1.2,90
19:03:43,191,1.656381713,101.5190884,1.4,85
19:03:45,190,1.656380479,101.5190892,1.7,328
19:03:47,191,1.656380713,101.5190894,1.4,41
19:03:49,191,1.656380713,101.5190904,1.3,329
19:03:51,191,1.656380713,101.5190904,1.3,98
19:03:54,191,1.656379713,101.5190904,1.7,223
19:03:56,191,1.656379713,101.5190904,1.5,155
19:03:58,191,1.656379713,101.5190894,1.3,124
19:04:00,191,1.656379713,101.5190884,1.2,171
19:04:02,191,1.656379713,101.5190874,1.3,135
19:04:05,191,1.656380713,101.5190864,1.6,123
19:04:07,191,1.656380713,101.5190854,1.6,138
19:04:09,192,1.656381942,101.5190847,1.9,94
19:04:11,192,1.656381942,101.5190847,1.4,3
19:04:13,191,1.656380713,101.5190834,1.3,86
19:04:15,192,1.656382942,101.5190827,1.2,146
19:04:18,192,1.656382942,101.5190827,1.4,113
19:04:20,192,1.656381942,101.5190817,1.2,68
19:04:22,193,1.656383166,101.5190809,1.6,75
19:04:24,192,1.656381942,101.5190797,1.5,246
19:04:26,192,1.656381942,101.5190787,1.2,316
19:04:29,192,1.656380942,101.5190767,1.2,78
19:04:31,192,1.656380942,101.5190757,1.9,82
19:04:33,192,1.656380942,101.5190747,1.3,108
19:04:35,193,1.656382166,101.5190749,1.5,44
19:04:37,192,1.656380942,101.5190737,1.5,167
19:04:40,193,1.656382166,101.5190729,1.3,244
19:04:42,192,1.656381942,101.5190727,1.5,58
19:04:44,193,1.656383166,101.5190729,1.7,8
19:04:46,192,1.656381942,101.5190717,1.2,77
19:04:48,193,1.656383166,101.5190719,1.6,317
19:04:51,192,1.656381942,101.5190707,2.1,270
19:04:53,193,1.656383166,101.5190699,2.2,119
19:04:55,192,1.656380942,101.5190697,1.7,314
19:04:57,192,1.656380942,101.5190687,1.3,51
19:04:59,193,1.656382166,101.5190689,1.5,110
19:05:02,192,1.656380942,101.5190677,1.7,153
19:05:04,192,1.656380942,101.5190677,2.1,256
19:05:06,192,1.656381942,101.5190667,1.5,5
19:05:08,193,1.656383166,101.5190659,1.7,41
19:05:10,191,1.656381713,101.5190654,1.3,218
19:05:12,192,1.656383942,101.5190647,1.4,143
19:05:15,192,1.656384942,101.5190637,1.2,95
19:05:17,191,1.656384713,101.5190644,1.7,136
19:05:19,192,1.656386942,101.5190637,1.5,94
19:05:21,192,1.656387942,101.5190647,1.5,75
19:05:23,192,1.656388942,101.5190637,1.3,61
19:05:26,192,1.656388942,101.5190627,1.4,71
19:05:28,191,1.656387713,101.5190624,1.2,313
19:05:30,191,1.656388713,101.5190624,0.9,2
19:05:32,191,1.656387713,101.5190614,2,342
19:05:34,191,1.656387713,101.5190614,1.5,101
19:05:37,192,1.656388942,101.5190617,1.5,36
19:05:39,191,1.656387713,101.5190614,1.2,30
19:05:41,191,1.656387713,101.5190614,1.3,37
19:05:43,192,1.656388942,101.5190617,1.3,43
19:05:45,191,1.656387713,101.5190614,1.3,42
19:05:48,192,1.656388942,101.5190617,1.2,76
19:05:50,191,1.656387713,101.5190614,1.6,67
19:05:52,191,1.656388713,101.5190614,1.7,56
19:05:54,191,1.656388713,101.5190614,1.8,86
19:05:56,191,1.656388713,101.5190614,1.3,194
19:05:59,192,1.656389942,101.5190617,1.2,176
19:06:01,191,1.656387713,101.5190614,1.9,124
19:06:03,191,1.656387713,101.5190614,1.8,145
19:06:05,191,1.656387713,101.5190614,1.6,120
19:06:07,191,1.656387713,101.5190624,2.3,249
19:06:10,192,1.656388942,101.5190627,1.8,214
19:06:12,191,1.656388713,101.5190634,1.6,48
19:06:14,192,1.656389942,101.5190637,1.4,51
19:06:16,191,1.656388713,101.5190634,1.6,352
19:06:18,191,1.656388713,101.5190644,1.4,16
19:06:21,192,1.656389942,101.5190637,1.3,1
19:06:23,191,1.656388713,101.5190634,1,266
19:06:25,191,1.656388713,101.5190634,1.2,306
19:06:27,192,1.656389942,101.5190637,1.2,136
19:06:29,192,1.656388942,101.5190647,1.4,8
19:06:32,191,1.656386713,101.5190644,1.2,278
19:06:34,192,1.656387942,101.5190647,1.4,237
19:06:36,192,1.656386942,101.5190637,1.2,243
19:06:38,193,1.656388166,101.5190629,1.5,208
19:06:40,192,1.656385942,101.5190617,1.3,308
19:06:42,192,1.656385942,101.5190597,1,168
19:06:45,192,1.656384942,101.5190577,1.4,215
19:06:47,192,1.656384942,101.5190577,1.5,231
19:06:49,193,1.656386166,101.5190569,1.3,328
19:06:51,192,1.656383942,101.5190567,1.1,352
19:06:53,192,1.656383942,101.5190577,1.5,48
19:06:56,193,1.656385166,101.5190579,2.9,307
19:06:58,193,1.656385166,101.5190589,1.9,214
19:07:00,192,1.656383942,101.5190587,1.4,203
19:07:02,193,1.656386166,101.5190589,1.4,98
19:07:04,193,1.656386166,101.5190589,1.4,87
19:07:06,192,1.656384942,101.5190587,1.2,82
19:07:08,194,1.656387386,101.5190592,1.6,80
19:07:11,192,1.656384942,101.5190597,1.8,357
19:07:13,193,1.656386166,101.5190589,1.9,6
19:07:15,193,1.656386166,101.5190589,1.8,19
19:07:17,193,1.656386166,101.5190589,1.7,178
19:07:19,193,1.656386166,101.5190589,1.1,60
19:07:21,193,1.656386166,101.5190589,1.3,81
19:07:23,193,1.656386166,101.5190589,1.2,55
19:07:26,193,1.656386166,101.5190589,1.2,25
19:07:28,193,1.656385166,101.5190589,1.3,56
19:07:30,193,1.656385166,101.5190579,1.4,131
19:07:32,194,1.656386386,101.5190582,1.8,63
19:07:34,192,1.656384942,101.5190577,1.9,160
19:07:36,194,1.656387386,101.5190562,1.4,226
19:07:39,193,1.656386166,101.5190559,1.6,156
19:07:41,193,1.656386166,101.5190549,1.3,96
19:07:43,193,1.656386166,101.5190539,1.4,138
19:07:45,193,1.656385166,101.5190529,1.2,138
19:07:47,193,1.656386166,101.5190519,1.3,110
19:07:49,193,1.656385166,101.5190509,1.1,214
19:07:52,193,1.656386166,101.5190509,1.2,263
19:07:54,194,1.656387386,101.5190502,1.2,47
19:07:56,193,1.656386166,101.5190499,1.1,145
19:07:58,193,1.656385166,101.5190499,1.5,31
19:08:00,193,1.656386166,101.5190489,1.7,196
19:08:03,193,1.656385166,101.5190489,1.5,225
19:08:05,193,1.656386166,101.5190489,1.5,238
19:08:07,193,1.656386166,101.5190479,1.1,265
19:08:09,193,1.656386166,101.5190479,1.6,90
19:08:11,194,1.656387386,101.5190482,1.9,170
19:08:14,194,1.656388386,101.5190472,2.1,197
19:08:16,193,1.656387166,101.5190469,1.4,156
19:08:18,193,1.656387166,101.5190469,1.2,263
19:08:20,194,1.656388386,101.5190462,1.2,283
19:08:22,193,1.656387166,101.5190459,1.3,8
19:08:25,194,1.656388386,101.5190452,1.2,311
19:08:27,193,1.656388166,101.5190449,0.8,1
19:08:29,193,1.656388166,101.5190439,0.8,19
19:08:31,194,1.656389386,101.5190442,0.6,24
19:08:33,193,1.656389166,101.5190429,1.2,7
19:08:36,193,1.656389166,101.5190429,1.5,353
19:08:38,194,1.656391386,101.5190432,1.3,341
19:08:40,193,1.656391166,101.5190429,1.7,354
19:08:42,194,1.656392386,101.5190432,1.6,3
19:08:44,193,1.656391166,101.5190429,1.1,36
19:08:47,193,1.656391166,101.5190429,0.9,311
19:08:49,195,1.6563936,101.5190436,1,0
19:08:51,194,1.656392386,101.5190422,1.1,164
19:08:53,193,1.656391166,101.5190419,1.9,47
19:08:55,194,1.656392386,101.5190422,1.3,20
19:08:58,193,1.656390166,101.5190419,1.8,25
19:09:00,194,1.656391386,101.5190412,1.6,32
19:09:02,195,1.6563926,101.5190416,0.9,30
19:09:04,193,1.656390166,101.5190419,0.7,19
19:09:06,194,1.656391386,101.5190412,1.2,58
19:09:09,194,1.656392386,101.5190412,1.1,25
19:09:11,193,1.656391166,101.5190409,1.2,53
19:09:13,194,1.656392386,101.5190422,1.2,340
19:09:15,194,1.656391386,101.5190422,1.4,231
19:09:17,195,1.6563926,101.5190446,1.2,0
19:09:20,194,1.656390386,101.5190452,1.2,30
19:09:22,194,1.656390386,101.5190462,1.3,30
19:09:24,195,1.6563906,101.5190486,1,34
19:09:26,194,1.656389386,101.5190492,1.1,36
19:09:28,194,1.656389386,101.5190512,1.2,12
19:09:31,196,1.656392809,101.5190529,1.2,159
19:09:33,196,1.656392809,101.5190539,1.4,245
19:09:35,195,1.6563906,101.5190546,1.2,349
19:09:37,196,1.656391809,101.5190549,1.3,344
19:09:39,195,1.6563906,101.5190556,1.2,289
19:09:42,195,1.6563906,101.5190556,1.4,195
19:09:44,196,1.656391809,101.5190559,2,139
19:09:46,195,1.6563906,101.5190556,1.2,277
19:09:48,196,1.656390809,101.5190559,1.2,38
19:09:50,195,1.6563896,101.5190556,0.9,42
19:09:53,196,1.656389809,101.5190569,1,309
19:09:55,195,1.6563886,101.5190566,0.9,36
19:09:57,196,1.656389809,101.5190569,1,351
19:09:59,196,1.656389809,101.5190569,1,26
19:10:01,196,1.656388809,101.5190579,1,19
19:10:04,197,1.656390011,101.5190592,1.2,29
19:10:06,197,1.656391011,101.5190592,1.2,25
19:10:08,195,1.6563886,101.5190586,1.1,9
19:10:10,197,1.656390011,101.5190592,0.7,1
19:10:12,196,1.656388809,101.5190589,0.6,8
19:10:15,195,1.6563876,101.5190586,0.7,28
19:10:17,196,1.656387809,101.5190589,0.4,19
19:10:19,196,1.656387809,101.5190589,0.3,14
19:10:21,196,1.656386809,101.5190589,0.5,330
19:10:23,197,1.656388011,101.5190592,0.6,49
19:10:26,196,1.656386809,101.5190589,0,30
19:10:28,196,1.656385809,101.5190579,0.1,336
19:10:30,196,1.656385809,101.5190579,0.4,37
19:10:32,196,1.656384809,101.5190579,0.2,11
19:10:34,196,1.656384809,101.5190579,0.5,32
19:10:37,197,1.656386011,101.5190582,0.6,338
19:10:39,196,1.656384809,101.5190579,0.6,27
19:10:41,197,1.656386011,101.5190592,0.5,3
19:10:43,197,1.656386011,101.5190602,0.9,249
19:10:45,196,1.656384809,101.5190599,0.8,24
19:10:47,196,1.656384809,101.5190609,0.9,17
19:10:50,197,1.656386011,101.5190612,0.6,10
19:10:52,196,1.656384809,101.5190619,0.2,11
19:10:54,196,1.656384809,101.5190619,0.3,24
19:10:56,197,1.656386011,101.5190622,0.2,341
19:10:58,196,1.656384809,101.5190629,0.9,3
19:11:01,196,1.656384809,101.5190629,0.8,44
19:11:03,197,1.656386011,101.5190632,0.6,2
19:11:05,197,1.656386011,101.5190642,0.6,3
19:11:07,196,1.656385809,101.5190649,0.2,65
19:11:09,197,1.656387011,101.5190662,0.2,11
19:11:12,197,1.656387011,101.5190662,0.6,13
19:11:14,197,1.656387011,101.5190672,0.6,15
19:11:16,197,1.656388011,101.5190682,0.8,342
19:11:18,197,1.656388011,101.5190682,0.8,315
19:11:20,198,1.656390208,101.5190696,0.3,320
19:11:23,196,1.656388809,101.5190689,1,41
19:11:25,197,1.656391011,101.5190692,0.7,354
19:11:27,197,1.656391011,101.5190692,0,74
19:11:29,197,1.656392011,101.5190702,0,10
19:11:31,197,1.656393011,101.5190702,0.4,17
19:11:34,196,1.656391809,101.5190699,0,16
